0.05	0	0
0.0498359	0.0000174	0
0.04935325	0.000075	0
0.0485728	0.00018165	0
0.04751755	0.0003389	0
0.046212	0.00054345	0
0.0446812	0.0007885	0
0.0429503	0.0010647	0
0.04104455	0.001361	0
0.0389887	0.00166455	0
0.0368047	0.00196135	0
0.03451155	0.00224095	0
0.03212955	0.00249705	0
0.0296808	0.00272595	0
0.02719135	0.00292615	0
0.0246909	0.00309305	0
0.02220555	0.0032183	0
0.01975725	0.0032979	0
0.01737095	0.00333025	0
0.01507025	0.0033109	0
0.01287345	0.00323845	0
0.01080135	0.00311605	0
0.0088745	0.0029432	0
0.00710815	0.00272105	0
0.0055162	0.0024537	0
0.004111	0.0021464	0
0.00290265	0.00180535	0
0.00189815	0.0014392	0
0.00110285	0.00105885	0
0.00051885	0.0006796	0
0.00015035	0.00032335	0
0.00009245	0.00024015	0
0.0000407	0.00014635	0
0.00000905	0.0000607	0
0.00000025	0.00000925	0
0.0000041	-0.0000354	0
0.0000244	-0.0000765	0
0.00006025	-0.0001186	0
0.00013685	-0.0001827	0
0.00023825	-0.00024705	0
0.0005965	-0.0004046	0
0.0013021	-0.00059915	0
0.00226025	-0.0007666	0
0.003463	-0.00090245	0
0.0049009	-0.00100395	0
0.00656225	-0.001071	0
0.0084321	-0.0011048	0
0.0104929	-0.001108	0
0.0127238	-0.00108415	0
0.0151011	-0.0010372	0
0.01759885	-0.0009711	0
0.02018905	-0.00088975	0
0.02284265	-0.00079695	0
0.0255294	-0.00069635	0
0.0282186	-0.00059185	0
0.0308791	-0.0004871	0
0.0334795	-0.000386	0
0.0359886	-0.0002918	0
0.0383757	-0.0002075	0
0.0406112	-0.0001356	0
0.04266625	-0.0000784	0
0.04451305	-0.0000366	0
0.04612625	-0.00000975	0
0.04748295	0.00000395	0
0.04856295	0.0000076	0
0.0493506	0.00000625	0
0.04983485	0.0000025	0
0.05	0	0
